source_file,experiment_id,sample_index,cumulative_depth_cm,depth_cm,true_damage_level,true_damage_class,true_stress_mpa,true_stress_class,true_state_class,true_state_label,segment_index
VTEST_S40_1.csv,VTEST_S40,281,4.68333,4.68333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,282,4.7,4.7,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,283,4.71667,4.71667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,284,4.73333,4.73333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,285,4.75,4.75,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,286,4.76667,4.76667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,287,4.78333,4.78333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,288,4.8,4.8,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,289,4.81667,4.81667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,290,4.83333,4.83333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,291,4.85,4.85,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,292,4.86667,4.86667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,293,4.88333,4.88333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,294,4.9,4.9,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,295,4.91667,4.91667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,296,4.93333,4.93333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,297,4.95,4.95,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,298,4.96667,4.96667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,299,4.98333,4.98333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,300,5.0,5.0,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,301,5.01667,5.01667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,302,5.03333,5.03333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,303,5.05,5.05,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,304,5.06667,5.06667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,305,5.08333,5.08333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,306,5.1,5.1,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,307,5.11667,5.11667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,308,5.13333,5.13333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,309,5.15,5.15,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,310,5.16667,5.16667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,311,5.18333,5.18333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,312,5.2,5.2,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,313,5.21667,5.21667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,314,5.23333,5.23333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,315,5.25,5.25,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,316,5.26667,5.26667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,317,5.28333,5.28333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,318,5.3,5.3,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,319,5.31667,5.31667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,320,5.33333,5.33333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,321,5.35,5.35,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,322,5.36667,5.36667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,323,5.38333,5.38333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,324,5.4,5.4,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,325,5.41667,5.41667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,326,5.43333,5.43333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,327,5.45,5.45,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,328,5.46667,5.46667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,329,5.48333,5.48333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,330,5.5,5.5,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,331,5.51667,5.51667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,332,5.53333,5.53333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,333,5.55,5.55,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,334,5.56667,5.56667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,335,5.58333,5.58333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,336,5.6,5.6,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,337,5.61667,5.61667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,338,5.63333,5.63333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,339,5.65,5.65,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,340,5.66667,5.66667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,341,5.68333,5.68333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,342,5.7,5.7,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,343,5.71667,5.71667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,344,5.73333,5.73333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,345,5.75,5.75,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,346,5.76667,5.76667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,347,5.78333,5.78333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,348,5.8,5.8,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,349,5.81667,5.81667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,350,5.83333,5.83333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,351,5.85,5.85,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,352,5.86667,5.86667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,353,5.88333,5.88333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,354,5.9,5.9,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,355,5.91667,5.91667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,356,5.93333,5.93333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,357,5.95,5.95,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,358,5.96667,5.96667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,359,5.98333,5.98333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,360,6.0,6.0,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,361,6.01667,6.01667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,362,6.03333,6.03333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,363,6.05,6.05,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,364,6.06667,6.06667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,365,6.08333,6.08333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,366,6.1,6.1,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,367,6.11667,6.11667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,368,6.13333,6.13333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,369,6.15,6.15,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,370,6.16667,6.16667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,371,6.18333,6.18333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,372,6.2,6.2,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,373,6.21667,6.21667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,374,6.23333,6.23333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,375,6.25,6.25,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,376,6.26667,6.26667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,377,6.28333,6.28333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,378,6.3,6.3,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,379,6.31667,6.31667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,380,6.33333,6.33333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,381,6.35,6.35,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,382,6.36667,6.36667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,383,6.38333,6.38333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,384,6.4,6.4,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,385,6.41667,6.41667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,386,6.43333,6.43333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,387,6.45,6.45,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,388,6.46667,6.46667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,389,6.48333,6.48333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,390,6.5,6.5,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,391,6.51667,6.51667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,392,6.53333,6.53333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,393,6.55,6.55,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,394,6.56667,6.56667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,395,6.58333,6.58333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,396,6.6,6.6,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,397,6.61667,6.61667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,398,6.63333,6.63333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,399,6.65,6.65,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,400,6.66667,6.66667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,401,6.68333,6.68333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,402,6.7,6.7,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,403,6.71667,6.71667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,404,6.73333,6.73333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,405,6.75,6.75,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,406,6.76667,6.76667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,407,6.78333,6.78333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,408,6.8,6.8,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,409,6.81667,6.81667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,410,6.83333,6.83333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,411,6.85,6.85,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,412,6.86667,6.86667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,413,6.88333,6.88333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,414,6.9,6.9,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,415,6.91667,6.91667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,416,6.93333,6.93333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,417,6.95,6.95,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,418,6.96667,6.96667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,419,6.98333,6.98333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,420,7.0,7.0,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,421,7.01667,7.01667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,422,7.03333,7.03333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,423,7.05,7.05,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,424,7.06667,7.06667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,425,7.08333,7.08333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,426,7.1,7.1,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,427,7.11667,7.11667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,428,7.13333,7.13333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,429,7.15,7.15,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,430,7.16667,7.16667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,431,7.18333,7.18333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,432,7.2,7.2,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,433,7.21667,7.21667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,434,7.23333,7.23333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,435,7.25,7.25,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,436,7.26667,7.26667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,437,7.28333,7.28333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,438,7.3,7.3,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,439,7.31667,7.31667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,440,7.33333,7.33333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,441,7.35,7.35,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,442,7.36667,7.36667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,443,7.38333,7.38333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,444,7.4,7.4,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,445,7.41667,7.41667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,446,7.43333,7.43333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,447,7.45,7.45,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,448,7.46667,7.46667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,449,7.48333,7.48333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,450,7.5,7.5,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,451,7.51667,7.51667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,452,7.53333,7.53333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,453,7.55,7.55,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,454,7.56667,7.56667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,455,7.58333,7.58333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,456,7.6,7.6,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,457,7.61667,7.61667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,458,7.63333,7.63333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,459,7.65,7.65,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,460,7.66667,7.66667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,461,7.68333,7.68333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,462,7.7,7.7,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,463,7.71667,7.71667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,464,7.73333,7.73333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,465,7.75,7.75,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,466,7.76667,7.76667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,467,7.78333,7.78333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,468,7.8,7.8,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,469,7.81667,7.81667,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,470,7.83333,7.83333,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,471,7.85,7.85,80,4,40,4,24,D80_S40,0
VTEST_S40_1.csv,VTEST_S40,472,7.86667,7.86667,80,4,40,4,24,D80_S40,0
