source_file,experiment_id,sample_index,cumulative_depth_cm,depth_cm,true_damage_level,true_damage_class,true_stress_mpa,true_stress_class,true_state_class,true_state_label,segment_index
VTEST_S30_1.csv,VTEST_S30,186,3.1,3.1,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,187,3.11667,3.11667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,188,3.13333,3.13333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,189,3.15,3.15,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,190,3.16667,3.16667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,191,3.18333,3.18333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,192,3.2,3.2,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,193,3.21667,3.21667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,194,3.23333,3.23333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,195,3.25,3.25,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,196,3.26667,3.26667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,197,3.28333,3.28333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,198,3.3,3.3,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,199,3.31667,3.31667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,200,3.33333,3.33333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,201,3.35,3.35,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,202,3.36667,3.36667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,203,3.38333,3.38333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,204,3.4,3.4,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,205,3.41667,3.41667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,206,3.43333,3.43333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,207,3.45,3.45,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,208,3.46667,3.46667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,209,3.48333,3.48333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,210,3.5,3.5,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,211,3.51667,3.51667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,212,3.53333,3.53333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,213,3.55,3.55,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,214,3.56667,3.56667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,215,3.58333,3.58333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,216,3.6,3.6,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,217,3.61667,3.61667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,218,3.63333,3.63333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,219,3.65,3.65,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,220,3.66667,3.66667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,221,3.68333,3.68333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,222,3.7,3.7,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,223,3.71667,3.71667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,224,3.73333,3.73333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,225,3.75,3.75,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,226,3.76667,3.76667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,227,3.78333,3.78333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,228,3.8,3.8,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,229,3.81667,3.81667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,230,3.83333,3.83333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,231,3.85,3.85,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,232,3.86667,3.86667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,233,3.88333,3.88333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,234,3.9,3.9,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,235,3.91667,3.91667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,236,3.93333,3.93333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,237,3.95,3.95,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,238,3.96667,3.96667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,239,3.98333,3.98333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,240,4.0,4.0,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,241,4.01667,4.01667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,242,4.03333,4.03333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,243,4.05,4.05,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,244,4.06667,4.06667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,245,4.08333,4.08333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,246,4.1,4.1,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,247,4.11667,4.11667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,248,4.13333,4.13333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,249,4.15,4.15,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,250,4.16667,4.16667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,251,4.18333,4.18333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,252,4.2,4.2,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,253,4.21667,4.21667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,254,4.23333,4.23333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,255,4.25,4.25,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,256,4.26667,4.26667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,257,4.28333,4.28333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,258,4.3,4.3,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,259,4.31667,4.31667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,260,4.33333,4.33333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,261,4.35,4.35,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,262,4.36667,4.36667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,263,4.38333,4.38333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,264,4.4,4.4,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,265,4.41667,4.41667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,266,4.43333,4.43333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,267,4.45,4.45,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,268,4.46667,4.46667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,269,4.48333,4.48333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,270,4.5,4.5,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,271,4.51667,4.51667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,272,4.53333,4.53333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,273,4.55,4.55,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,274,4.56667,4.56667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,275,4.58333,4.58333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,276,4.6,4.6,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,277,4.61667,4.61667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,278,4.63333,4.63333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,279,4.65,4.65,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,280,4.66667,4.66667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,281,4.68333,4.68333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,282,4.7,4.7,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,283,4.71667,4.71667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,284,4.73333,4.73333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,285,4.75,4.75,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,286,4.76667,4.76667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,287,4.78333,4.78333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,288,4.8,4.8,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,289,4.81667,4.81667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,290,4.83333,4.83333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,291,4.85,4.85,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,292,4.86667,4.86667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,293,4.88333,4.88333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,294,4.9,4.9,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,295,4.91667,4.91667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,296,4.93333,4.93333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,297,4.95,4.95,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,298,4.96667,4.96667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,299,4.98333,4.98333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,300,5.0,5.0,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,301,5.01667,5.01667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,302,5.03333,5.03333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,303,5.05,5.05,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,304,5.06667,5.06667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,305,5.08333,5.08333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,306,5.1,5.1,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,307,5.11667,5.11667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,308,5.13333,5.13333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,309,5.15,5.15,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,310,5.16667,5.16667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,311,5.18333,5.18333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,312,5.2,5.2,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,313,5.21667,5.21667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,314,5.23333,5.23333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,315,5.25,5.25,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,316,5.26667,5.26667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,317,5.28333,5.28333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,318,5.3,5.3,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,319,5.31667,5.31667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,320,5.33333,5.33333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,321,5.35,5.35,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,322,5.36667,5.36667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,323,5.38333,5.38333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,324,5.4,5.4,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,325,5.41667,5.41667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,326,5.43333,5.43333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,327,5.45,5.45,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,328,5.46667,5.46667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,329,5.48333,5.48333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,330,5.5,5.5,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,331,5.51667,5.51667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,332,5.53333,5.53333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,333,5.55,5.55,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,334,5.56667,5.56667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,335,5.58333,5.58333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,336,5.6,5.6,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,337,5.61667,5.61667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,338,5.63333,5.63333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,339,5.65,5.65,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,340,5.66667,5.66667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,341,5.68333,5.68333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,342,5.7,5.7,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,343,5.71667,5.71667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,344,5.73333,5.73333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,345,5.75,5.75,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,346,5.76667,5.76667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,347,5.78333,5.78333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,348,5.8,5.8,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,349,5.81667,5.81667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,350,5.83333,5.83333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,351,5.85,5.85,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,352,5.86667,5.86667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,353,5.88333,5.88333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,354,5.9,5.9,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,355,5.91667,5.91667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,356,5.93333,5.93333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,357,5.95,5.95,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,358,5.96667,5.96667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,359,5.98333,5.98333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,360,6.0,6.0,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,361,6.01667,6.01667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,362,6.03333,6.03333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,363,6.05,6.05,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,364,6.06667,6.06667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,365,6.08333,6.08333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,366,6.1,6.1,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,367,6.11667,6.11667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,368,6.13333,6.13333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,369,6.15,6.15,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,370,6.16667,6.16667,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,371,6.18333,6.18333,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,372,6.2,6.2,80,4,30,3,23,D80_S30,0
VTEST_S30_1.csv,VTEST_S30,373,6.21667,6.21667,80,4,30,3,23,D80_S30,0
